episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E02,703,1,"00:42:20,872","00:42:24,150",LOUIS DE POINTE DU LAC,If she thinks of you now? We could do that.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,704,1,"00:42:24,940","00:42:26,919",ARMAND,Or we could simply return to the interview.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,705,1,"00:42:26,920","00:42:32,300",DANIEL MOLLOY,"If you're willing to ask your questions and then listen,",uncertain,best contextual candidate from text-only sources,recognition_margin=1.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,706,1,"00:42:32,350","00:42:33,460",DANIEL MOLLOY,which is your job.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.81; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,707,1,"00:42:34,940","00:42:36,160",LOUIS DE POINTE DU LAC,Yes.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,708,1,"00:42:37,840","00:42:38,960",LOUIS DE POINTE DU LAC,Good.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.42; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,709,1,"00:42:40,180","00:42:41,340",DANIEL MOLLOY,So...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.66; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,710,1,"00:42:42,520","00:42:43,740",DANIEL MOLLOY,your question.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.55; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,711,1,"00:42:44,479","00:42:45,930",DANIEL MOLLOY,Um...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,712,1,"00:42:49,400","00:42:51,340",LOUIS DE POINTE DU LAC,What happened next?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,713,1,"00:42:52,650","00:42:54,640",ARMAND,They invited us for a hunt.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.50; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,714,1,"00:42:54,690","00:42:57,930",ARMAND,Claudia had attended a month of performances,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,715,1,"00:42:57,980","00:43:01,230",ARMAND,and the coven felt she had proven herself sincere.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.62; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,716,1,"00:43:01,280","00:43:05,550",LOUIS DE POINTE DU LAC,I nodded off one night while Santiago was hamming it up.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.57; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,717,1,"00:43:05,600","00:43:09,860",DANIEL MOLLOY,"Apparently, that made me persona non grata with the leading man.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.07; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,718,1,"00:43:19,740","00:43:21,970",DANIEL MOLLOY,We played follow the leader.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,719,1,"00:43:22,830","00:43:25,500",ARMAND,"A slithering creature with multiple heads,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,720,1,"00:43:25,550","00:43:28,550",ARMAND,rounding roundabouts with ravenous intent.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,721,1,"00:43:29,480","00:43:31,960",DANIEL MOLLOY,Waiting for Maitre to make the call.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.03; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,722,1,"00:43:32,569","00:43:34,154",DANIEL MOLLOY,"When you share a victim,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,723,1,"00:43:34,155","00:43:36,380",DANIEL MOLLOY,"as they did every night on stage,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,724,1,"00:43:36,430","00:43:42,900",DANIEL MOLLOY,"it's merely a taste, an amuse-bouche.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.14; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,725,1,"00:43:46,040","00:43:47,560",ARMAND,"When you travel as a pack,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,726,1,"00:43:47,610","00:43:49,560",ARMAND,you take on a collective hunger.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,727,1,"00:43:49,610","00:43:52,990",DANIEL MOLLOY,"The longer the ride, the more intense the craving.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.30; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,728,1,"00:43:53,047","00:43:56,850",LOUIS DE POINTE DU LAC,I am in Paris with my Parisienne family!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,729,1,"00:44:10,990","00:44:13,740",ARMAND,Allez ! Allez ! Allez !,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,Mixed English/French,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,730,1,"00:44:27,332","00:44:29,650",ARMAND,"Put your camera away, my American friend.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,731,1,"00:44:29,709","00:44:31,590",LOUIS DE POINTE DU LAC,Be one with us.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.10; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,732,1,"00:44:31,640","00:44:33,580",LOUIS DE POINTE DU LAC,Where are you taking us?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.05; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,733,1,"00:44:33,630","00:44:36,070",ARMAND,As far as our petrol will take us.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,734,1,"00:44:41,760","00:44:45,590",DANIEL MOLLOY,Esurient hearts beating as one.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.33; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,735,1,"00:44:45,640","00:44:49,660",ARMAND,The rumbling beast of the moveable feast!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,736,1,"00:44:56,200","00:44:59,310",LOUIS DE POINTE DU LAC,The estate of the family De LaCroix.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.41; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,737,1,"00:44:59,360","00:45:01,572",ARMAND,"Whilst their countrymen clutch ration cards,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,738,1,"00:45:01,573","00:45:05,110",ARMAND,they've made quite a killing manipulating the black markets.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.38; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | LOUIS DE POINTE DU LAC
S02E02,739,1,"00:45:10,959","00:45:12,860",ARMAND,Santiago.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,740,1,"00:45:19,175","00:45:21,070",LOUIS DE POINTE DU LAC,"Give us the layout, would you, love?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,ARMAND | SANTIAGO | DANIEL MOLLOY
S02E02,741,1,"00:45:24,360","00:45:28,210",ARMAND,Fourteen rooms. Nineteen guests plus their hosts.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.18; no episode audio used,English,,SANTIAGO | DANIEL MOLLOY | CLAUDIA
S02E02,742,1,"00:45:28,268","00:45:30,340",LOUIS DE POINTE DU LAC,"Thirteen men, eight women.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.61; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,743,1,"00:45:30,395","00:45:33,530",DANIEL MOLLOY,"And, and... Oh!",uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,744,1,"00:45:33,560","00:45:36,910",DANIEL MOLLOY,Small firearms in the library bureau.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.09; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,745,1,"00:45:38,830","00:45:41,480",ARMAND,Enjoy yourselves.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,745,2,"00:45:38,830","00:45:41,480",DANIEL MOLLOY,Mmm!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,746,1,"00:45:42,950","00:45:44,020",LOUIS DE POINTE DU LAC,You coming?,uncertain,best contextual candidate from text-only sources,recognition_margin=1.00; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,747,1,"00:45:44,075","00:45:46,650",DANIEL MOLLOY,I ate before the play. I'm gonna...,uncertain,best contextual candidate from text-only sources,recognition_margin=1.47; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,748,1,"00:45:56,760","00:45:59,320",ARMAND,I understand you supplement your diet.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,749,1,"00:46:00,080","00:46:02,530",LOUIS DE POINTE DU LAC,I feast human every other night.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.20; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,750,1,"00:46:02,580","00:46:04,110",DANIEL MOLLOY,It's my way.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.00; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,751,1,"00:46:04,160","00:46:06,160",LOUIS DE POINTE DU LAC,You're not gonna... ?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.82; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,752,1,"00:46:06,210","00:46:08,510",DANIEL MOLLOY,I am now where I most want to be.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,753,1,"00:46:12,800","00:46:14,730",LOUIS DE POINTE DU LAC,Nice night.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,753,2,"00:46:12,800","00:46:14,730",ARMAND,Mmm.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,754,1,"00:46:14,780","00:46:16,140",LOUIS DE POINTE DU LAC,Very nice.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.24; no episode audio used,English,,SANTIAGO | ARMAND | DANIEL MOLLOY
S02E02,755,1,"00:46:21,300","00:46:22,480",DANIEL MOLLOY,You carry yourself well.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.56; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,756,1,"00:46:23,080","00:46:24,680",ARMAND,Merci.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,757,1,"00:46:25,580","00:46:27,035",LOUIS DE POINTE DU LAC,I like how you withhold.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.44; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,758,1,"00:46:28,010","00:46:30,820",LOUIS DE POINTE DU LAC,Don't know about that. Cautious maybe.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,759,1,"00:46:30,872","00:46:32,660",DANIEL MOLLOY,It's alluring.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,760,1,"00:46:32,710","00:46:34,580",DANIEL MOLLOY,It's practiced.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.49; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,761,1,"00:46:34,620","00:46:37,280",LOUIS DE POINTE DU LAC,"I find myself thinking, ""What is in there?""",uncertain,best contextual candidate from text-only sources,recognition_margin=1.65; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,762,1,"00:46:38,420","00:46:40,140",DANIEL MOLLOY,Been thinking the same about you.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.31; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,763,1,"00:46:42,120","00:46:44,000",DANIEL MOLLOY,Been thinking about you often.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.15; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,764,1,"00:46:48,290","00:46:50,540",ARMAND,Tricky.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,764,2,"00:46:48,290","00:46:50,540",DANIEL MOLLOY,What's that?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,765,1,"00:46:51,350","00:46:53,180",LOUIS DE POINTE DU LAC,Us.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,ARMAND | SANTIAGO | CELESTE
S02E02,765,2,"00:46:51,350","00:46:53,180",DANIEL MOLLOY,Oh. Yes!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.29; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
